tokens_per_second,latency_per_token,tokens_generated,total_time_seconds,peak_vram_mb,kv_cache_size,kv_cache_method,compression_ratio,exact_match,f1,sample_id,baseline,model,dataset,max_new_tokens,topk_k,topk_recent,topk_method
11.977226130830957,0.08349178591743112,128,10.686948597431183,2213.84765625,320,topk_k256_recent64_attention,2.39375,4.230291843414307,0.0,0.0,narrativeqa_11,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.97619384454139,0.08349898247979581,128,10.687869757413864,2213.56787109375,320,topk_k256_recent64_attention,2.384375,2.1510775089263916,0.0,0.0,narrativeqa_12,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.029326856744852,0.0831301711150445,128,10.640661902725697,2212.37841796875,320,topk_k256_recent64_attention,2.378125,2.1510775089263916,0.0,0.0,narrativeqa_13,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.033004240862219,0.08310476585756987,128,10.637410029768944,2213.66064453125,320,topk_k256_recent64_attention,2.3875,6.520330905914307,0.0,0.0,narrativeqa_14,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.969610649449537,0.08354490628698841,128,10.693748004734516,2213.84765625,320,topk_k256_recent64_attention,2.39375,3.434887170791626,0.0,0.0,narrativeqa_15,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.031410724389628,0.08311577278072946,128,10.63881891593337,2212.37841796875,320,topk_k256_recent64_attention,2.378125,3.434887170791626,0.0,0.0,narrativeqa_16,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.030928983588568,0.08311910089105368,128,10.63924491405487,2213.66064453125,320,topk_k256_recent64_attention,2.3875,1.3765302896499634,0.0,0.0,narrativeqa_17,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.028546654147645,0.08313556315260939,128,10.641352083534002,2213.66064453125,320,topk_k256_recent64_attention,2.3875,3.434887170791626,0.0,0.0,narrativeqa_18,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.529660273915061,0.0798106236034073,128,10.215759821236134,2212.23046875,320,topk_k256_recent64_attention,2.375,6.520330905914307,0.0,0.0,narrativeqa_19,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.024201461136375,0.08316560590174049,128,10.645197555422783,2212.37841796875,320,topk_k256_recent64_attention,2.378125,6.520330905914307,0.0,0.0,narrativeqa_20,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.922590117704178,0.08387439223588444,128,10.735922206193209,2213.7548828125,320,topk_k256_recent64_attention,2.390625,2.295433759689331,0.0,0.0,narrativeqa_21,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
10.02970201172887,0.09970385947963223,128,12.762094013392925,2215.880859375,320,topk_k256_recent64_attention,2.40625,2.070312023162842,0.0,0.0,narrativeqa_22,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.968286603695912,0.08355414881953038,128,10.694931048899889,2213.56787109375,320,topk_k256_recent64_attention,2.384375,1.42436683177948,0.0,0.0,narrativeqa_23,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.523088848384779,0.07985250381170772,128,10.221120487898588,2212.23046875,320,topk_k256_recent64_attention,2.375,1.2569019794464111,0.0,0.0,narrativeqa_24,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
12.518548106491222,0.07988146800198592,128,10.224827904254198,2212.23046875,320,topk_k256_recent64_attention,2.375,3.434887170791626,0.0,0.0,narrativeqa_25,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.968170269476124,0.08355496099102311,128,10.695035006850958,2213.56787109375,320,topk_k256_recent64_attention,2.384375,3.434887170791626,0.0,0.0,narrativeqa_26,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.961182993496589,0.08360377067583613,128,10.701282646507025,2213.84765625,320,topk_k256_recent64_attention,2.39375,3.434887170791626,0.0,0.0,narrativeqa_27,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
11.963072037024137,0.0835905691201333,128,10.699592847377062,2213.84765625,320,topk_k256_recent64_attention,2.39375,1.363864779472351,0.0,0.0,narrativeqa_28,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.767837123207377,0.10237680946011096,128,13.104231610894203,2218.4951171875,320,topk_k256_recent64_attention,0.95,1.8580973148345947,0.0,0.0,narrativeqa_29,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.388325269495637,0.1065152699011378,128,13.633954547345638,2217.34375,320,topk_k256_recent64_attention,0.94375,4.09078311920166,0.0,0.0,narrativeqa_30,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.389437420984745,0.1065026534779463,128,13.632339645177126,2217.34375,320,topk_k256_recent64_attention,0.94375,1.8213917016983032,0.0,0.0,narrativeqa_31,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.207559742482326,0.10860640907776542,128,13.901620361953974,2220.439453125,320,topk_k256_recent64_attention,0.98125,1.70838463306427,0.0,0.0,narrativeqa_32,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.295391374899523,0.10758019320201129,128,13.770264729857445,2218.45458984375,320,topk_k256_recent64_attention,0.946875,1.761916160583496,0.0,0.0,narrativeqa_33,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.330525220325676,0.10717510283575393,128,13.718413162976503,2218.578125,320,topk_k256_recent64_attention,0.95625,1.4364145994186401,0.0,0.0,narrativeqa_34,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.767469483942273,0.10238066283636726,128,13.10472484305501,2218.4951171875,320,topk_k256_recent64_attention,0.95,1.6033391952514648,0.0,0.0,narrativeqa_35,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.3225290277798,0.10726702990359627,128,13.730179827660322,2217.19091796875,320,topk_k256_recent64_attention,0.940625,1.7833129167556763,0.0,0.016129032258064516,narrativeqa_36,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.296363466951888,0.10756894387304783,128,13.768824815750122,2218.45458984375,320,topk_k256_recent64_attention,0.946875,2.180262565612793,0.0,0.0,narrativeqa_37,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.429489870936237,0.1060502756445203,128,13.574435282498598,2215.8525390625,320,topk_k256_recent64_attention,0.9375,3.434887170791626,0.0,0.0,narrativeqa_38,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.169516870878905,0.10905699984868988,128,13.959295980632305,2218.783203125,320,topk_k256_recent64_attention,0.971875,2.7618212699890137,0.0,0.2222222222222222,narrativeqa_39,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.384201367549267,0.1065620782028418,128,13.63994600996375,2217.34375,320,topk_k256_recent64_attention,0.94375,1.4406204223632812,0.0,0.0,narrativeqa_40,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.132931140720663,0.10949387273285538,128,14.015215709805489,2220.15625,320,topk_k256_recent64_attention,0.978125,2.1101572513580322,0.0,0.0,narrativeqa_41,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.38537829598971,0.10654871529550292,128,13.638235557824373,2217.34375,320,topk_k256_recent64_attention,0.94375,1.335343360900879,0.0,0.0,narrativeqa_42,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.329104744852959,0.1071914216154255,128,13.720501966774464,2218.578125,320,topk_k256_recent64_attention,0.95625,1.7931431531906128,0.0,0.0,narrativeqa_43,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.208099872825766,0.10860003842390142,128,13.900804918259382,2218.70166015625,320,topk_k256_recent64_attention,0.965625,2.3290390968322754,0.0,0.0,narrativeqa_44,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.267741843908146,0.10790114969131537,128,13.811347160488367,2218.7421875,320,topk_k256_recent64_attention,0.96875,3.76031756401062,0.0,0.0,narrativeqa_45,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.296352203800916,0.10756907420000061,128,13.768841497600079,2218.45458984375,320,topk_k256_recent64_attention,0.946875,1.4977189302444458,0.0,0.0,narrativeqa_46,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.332059736848686,0.10715747950598598,128,13.716157376766205,2218.578125,320,topk_k256_recent64_attention,0.95625,1.4733713865280151,0.0,0.0,narrativeqa_47,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.169778610054145,0.10905388696119189,128,13.958897531032562,2218.783203125,320,topk_k256_recent64_attention,0.971875,2.0652644634246826,0.0,0.0,narrativeqa_48,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.211608010218917,0.10855867931968533,128,13.895510952919722,2218.70166015625,320,topk_k256_recent64_attention,0.965625,2.036468744277954,0.0,0.0,narrativeqa_49,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.267614268003124,0.10790263503440656,128,13.81153728440404,2218.7421875,320,topk_k256_recent64_attention,0.96875,1.819529414176941,0.0,0.0,narrativeqa_50,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.171088722221066,0.1090383083501365,128,13.956903468817472,2218.783203125,320,topk_k256_recent64_attention,0.971875,2.068453073501587,0.0,0.0,narrativeqa_51,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.262539828857244,0.10796174898860045,128,13.819103870540857,2218.537109375,320,topk_k256_recent64_attention,0.953125,2.278834342956543,0.0,0.0,narrativeqa_52,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.362896935309397,0.10680455065448768,128,13.670982483774424,2215.68115234375,320,topk_k256_recent64_attention,0.934375,1.7103629112243652,0.0,0.0,narrativeqa_53,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.386012765706127,0.1065415128832683,128,13.637313649058342,2217.34375,320,topk_k256_recent64_attention,0.94375,1.728865385055542,0.0,0.0,narrativeqa_54,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.13262295985341,0.10949756760965101,128,14.01568865403533,2220.15625,320,topk_k256_recent64_attention,0.978125,1.8785724639892578,0.0,0.0,narrativeqa_55,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.76413582375205,0.10241561752627604,128,13.109199043363333,2218.4951171875,320,topk_k256_recent64_attention,0.95,2.045741081237793,0.0,0.0,narrativeqa_56,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
9.764725810154905,0.10240942955715582,128,13.108406983315945,2218.4951171875,320,topk_k256_recent64_attention,0.95,3.188103437423706,0.0,0.0,narrativeqa_57,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.276413793375754,0.1208252783108037,128,15.465635623782873,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.5619715452194214,0.0,0.0,narrativeqa_58,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.320236005610985,0.12018889840692282,128,15.38417899608612,2224.18017578125,320,topk_k256_recent64_attention,1.01875,2.077915668487549,0.0,0.01515151515151515,narrativeqa_59,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.2407210125725,0.12134860511287116,128,15.532621454447508,2225.27001953125,320,topk_k256_recent64_attention,1.021875,1.5190060138702393,0.0,0.0,narrativeqa_60,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.323762181863598,0.12013798305997625,128,15.37766183167696,2224.18017578125,320,topk_k256_recent64_attention,1.01875,1.3810771703720093,0.0,0.0,narrativeqa_61,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.272384802537468,0.12088412517914549,128,15.473168022930622,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.5238333940505981,0.0,0.0,narrativeqa_62,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.668481092638736,0.11536046388209797,128,14.76613937690854,2225.42919921875,320,topk_k256_recent64_attention,1.025,1.9154999256134033,0.0,0.0,narrativeqa_63,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.280653524332068,0.1207634152378887,128,15.457717150449753,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.4053988456726074,0.0,0.0,narrativeqa_64,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.284475086961171,0.12070770803256892,128,15.450586628168821,2223.27490234375,320,topk_k256_recent64_attention,1.003125,1.9288570880889893,0.0,0.0,narrativeqa_65,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.324920502527632,0.12012126718764193,128,15.375522200018167,2224.18017578125,320,topk_k256_recent64_attention,1.01875,1.8809232711791992,0.0,0.0,narrativeqa_66,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.280231628365305,0.12076956839882769,128,15.458504755049944,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.3810771703720093,0.0,0.0,narrativeqa_67,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.278846327753664,0.12078977678902447,128,15.461091428995132,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.5619715452194214,0.0,0.0,narrativeqa_68,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.16525997977235,0.12247007474070415,128,15.676169566810131,2226.2568359375,320,topk_k256_recent64_attention,1.040625,1.3121987581253052,0.0,0.0,narrativeqa_69,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.243675187767622,0.12130511904251762,128,15.527055237442255,2225.27001953125,320,topk_k256_recent64_attention,1.021875,1.5676846504211426,0.0,0.0,narrativeqa_70,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.145107758485217,0.12277308412012644,128,15.714954767376184,2226.966796875,320,topk_k256_recent64_attention,1.046875,2.069697380065918,0.0,0.0,narrativeqa_71,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.167034757876548,0.12244346077204682,128,15.672762978821993,2226.2568359375,320,topk_k256_recent64_attention,1.040625,3.434887170791626,0.0,0.0,narrativeqa_72,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.197409749765539,0.12198975414503366,128,15.614688530564308,2225.67333984375,320,topk_k256_recent64_attention,1.034375,1.58061683177948,0.0,0.013888888888888888,narrativeqa_73,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.09558213146602,0.12352416216162965,128,15.811092756688595,2232.46728515625,320,topk_k256_recent64_attention,1.08125,1.5902447700500488,0.0,0.015267175572519085,narrativeqa_74,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.2874601797772,0.12066422984935343,128,15.44502142071724,2226.3037109375,320,topk_k256_recent64_attention,1.03125,1.5161515474319458,0.0,0.0,narrativeqa_75,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.276377805353544,0.1208258036931511,128,15.465702872723341,2225.94921875,320,topk_k256_recent64_attention,1.0375,11.900355339050293,0.0,0.0,narrativeqa_76,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.281056093805217,0.12075754452962428,128,15.456965699791908,2223.513671875,320,topk_k256_recent64_attention,1.009375,1.3954739570617676,0.0,0.0,narrativeqa_77,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.275882908097019,0.12083302906830795,128,15.466627720743418,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.7506487369537354,0.0,0.0,narrativeqa_78,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.281129850030023,0.12075646899756975,128,15.456828031688929,2223.513671875,320,topk_k256_recent64_attention,1.009375,1.994449257850647,0.0,0.015267175572519087,narrativeqa_79,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.275597319857747,0.1208371989778243,128,15.46716146916151,2224.00927734375,320,topk_k256_recent64_attention,1.015625,1.5190060138702393,0.0,0.0,narrativeqa_80,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.244638019424036,0.12129095269483514,128,15.525241944938898,2225.27001953125,320,topk_k256_recent64_attention,1.021875,1.5676846504211426,0.0,0.0,narrativeqa_81,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.327324292953211,0.1200865926221013,128,15.371083855628967,2224.18017578125,320,topk_k256_recent64_attention,1.01875,1.5190060138702393,0.0,0.0,narrativeqa_82,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.67237282384569,0.11530869582202286,128,14.759513065218925,2225.42919921875,320,topk_k256_recent64_attention,1.025,2.020380735397339,0.0,0.0,narrativeqa_83,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.28987724588285,0.12062904797494411,128,15.440518140792847,2223.27490234375,320,topk_k256_recent64_attention,1.003125,2.8637449741363525,0.0,0.0,narrativeqa_84,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.24192097079584,0.12133093771990389,128,15.530360028147697,2225.27001953125,320,topk_k256_recent64_attention,1.021875,1.3943212032318115,0.0,0.0,narrativeqa_85,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.243846444871025,0.12130259905825369,128,15.526732679456472,2225.27001953125,320,topk_k256_recent64_attention,1.021875,3.434887170791626,0.0,0.0,narrativeqa_86,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
8.328213368358943,0.12007377282134257,128,15.36944292113185,2224.18017578125,320,topk_k256_recent64_attention,1.01875,1.8809232711791992,0.0,0.0,narrativeqa_87,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
16.436284946993744,0.060840999241918325,128,7.787647902965546,2193.94091796875,320,topk_k256_recent64_attention,2.00625,1.445433497428894,0.0,0.0,narrativeqa_88,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
16.24557454390318,0.06155522522749379,128,7.8790688291192055,2193.94091796875,320,topk_k256_recent64_attention,2.01875,1.344531774520874,0.0,0.0,narrativeqa_89,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
16.21845625625587,0.06165814946871251,128,7.892243131995201,2193.94091796875,320,topk_k256_recent64_attention,2.05,3.734205722808838,0.0,0.015384615384615385,narrativeqa_90,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
16.431558682725814,0.060858499142341316,128,7.789887890219688,2193.94091796875,320,topk_k256_recent64_attention,2.00625,1.8033652305603027,0.0,0.0,narrativeqa_91,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
15.500319207730897,0.06451480041141622,128,8.257894452661276,2193.94091796875,320,topk_k256_recent64_attention,2.065625,2.757211923599243,0.0,0.0,narrativeqa_92,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.578022685799812,0.044290858146268874,128,5.669229842722416,2193.93994140625,320,topk_k256_recent64_attention,2.0,2.390068769454956,0.0,0.015267175572519083,narrativeqa_93,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
16.110483226867938,0.06207138457102701,128,7.945137225091457,2193.94091796875,320,topk_k256_recent64_attention,2.015625,1.3347396850585938,0.0,0.0,narrativeqa_94,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.51267081565813,0.04441942975972779,128,5.685687009245157,2193.93994140625,320,topk_k256_recent64_attention,1.9875,2.390068769454956,0.0,0.015037593984962405,narrativeqa_95,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.26457609215438,0.04491439656703733,128,5.749042760580778,2193.93994140625,320,topk_k256_recent64_attention,1.990625,1.5206018686294556,0.0,0.015384615384615385,narrativeqa_96,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.579105036685714,0.044288735021837056,128,5.668958082795143,2193.93994140625,320,topk_k256_recent64_attention,2.0,1.4090259075164795,0.0,0.014705882352941176,narrativeqa_97,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.35589689395116,0.04473092735861428,128,5.725558701902628,2193.93994140625,320,topk_k256_recent64_attention,1.99375,1.8033652305603027,0.0,0.0,narrativeqa_98,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
22.344011444949924,0.04475472107878886,128,5.728604298084974,2193.93994140625,320,topk_k256_recent64_attention,1.99375,1.8033652305603027,0.0,0.0,narrativeqa_99,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,narrativeqa,128,256,64,attention
